,Trip ID,User ID,Age
6621,731218,158792,31.0
6622,731218,197678,30.0
6623,731228,340353,22.0
6624,731187,518756,49.0
6625,731228,155692,25.0
6626,731217,580315,18.0
6627,731217,328432,19.0
6628,731217,305980,20.0
6629,731217,378039,21.0
6630,731217,596937,19.0
6631,731219,486653,25.0
6632,731217,596934,18.0
6633,731228,402541,26.0
6634,731219,476990,20.0
6635,731219,529820,22.0
6636,731228,402645,26.0
6637,731219,499340,23.0
6638,731228,508719,26.0
6639,731219,486654,22.0
6640,731228,117528,26.0
6641,731219,476939,22.0
6642,731228,117641,25.0
6643,731219,236444,20.0
6644,731228,93517,25.0
6645,731228,377833,26.0
6646,731218,36722,29.0
6647,731230,278831,21.0
6648,731218,483597,30.0
6649,731230,275227,26.0
6650,731218,72713,30.0
6651,731230,293446,18.0
6652,731230,346908,22.0
6653,731204,369020,23.0
6654,731204,436745,15.0
6655,731204,219061,17.0
6656,731204,366031,23.0
6657,731230,493053,18.0
6658,731204,219062,15.0
6659,731204,469041,25.0
6660,731204,436793,105.0
6661,731230,278840,34.0
6662,731230,226869,22.0
6663,731230,132410,18.0
6664,731230,245202,21.0
6665,731230,256994,60.0
6666,731230,158153,24.0
6667,731230,160928,19.0
6668,731234,26158,
6669,731234,24549,25.0
6670,731234,30555,22.0
6671,731234,27997,
6672,731234,23417,21.0
6673,731234,43792,21.0
6674,731234,34871,21.0
6675,731234,45398,23.0
6676,731234,595634,21.0
6677,731106,537402,28.0
6678,731172,286849,24.0
6679,731172,290087,29.0
6680,731172,287290,16.0
6681,731172,245923,19.0
6682,731239,75941,21.0
6683,731239,73410,21.0
6684,731239,63150,21.0
6685,731239,71663,21.0
6686,731239,78958,21.0
6687,731237,60956,36.0
6688,731236,558161,24.0
6689,731245,412106,22.0
6690,731245,208530,22.0
6691,731245,66750,22.0
6692,731245,370234,22.0
6693,731245,538458,22.0
6694,731245,538495,21.0
6695,731243,236695,27.0
6696,731243,251254,25.0
6697,731243,146917,26.0
6698,731243,338538,24.0
6699,731243,450055,25.0
6700,731243,206078,24.0
6701,731248,131699,21.0
6702,731248,131679,20.0
6703,731248,275368,27.0
6704,731248,98129,16.0
6705,731248,131680,23.0
6706,731248,275388,39.0
6707,731248,195674,25.0
6708,731248,223839,25.0
6709,731248,200450,26.0
6710,731248,187740,23.0
6711,731248,332357,17.0
6712,731248,225285,32.0
6713,731254,596898,29.0
6714,731255,591905,27.0
6715,731255,594910,27.0
6716,731255,593976,30.0
6717,731255,594015,27.0
6718,731255,525796,25.0
6719,731255,594019,27.0
6720,731255,256326,1.0
6721,731261,120255,24.0
6722,731261,120259,25.0
6723,731255,586882,22.0
6724,731255,594914,27.0
6725,731261,484923,25.0
6726,731261,219003,24.0
6727,731261,247463,22.0
6728,731261,231775,27.0
6729,731255,594911,30.0
6730,731261,251221,24.0
6731,731260,596947,30.0
6732,731261,76306,24.0
6733,731255,9486,
6734,731261,302692,24.0
6735,731268,595653,25.0
6736,731268,595655,23.0
6737,731268,168131,25.0
6738,731268,595040,27.0
6739,731268,593765,26.0
6740,731268,314395,26.0
6741,731268,595672,24.0
6742,731268,595652,25.0
6743,731268,318614,26.0
6744,731278,116413,31.0
6745,731278,596068,19.0
6746,731278,596067,20.0
6747,731278,482020,19.0
6748,731278,585795,19.0
6749,731278,596072,19.0
6750,731278,579903,22.0
6751,731278,211144,23.0
6752,731275,257853,19.0
6753,731278,596064,19.0
6754,731278,596007,19.0
6755,731275,297668,20.0
6756,731275,297664,19.0
6757,731275,331385,19.0
6758,731275,257974,19.0
6759,731275,258227,23.0
6760,731275,258560,21.0
6761,731275,323294,19.0
6762,731272,595295,22.0
6763,731279,14006,
6764,731279,53602,28.0
6765,731279,77967,25.0
6766,731279,33288,25.0
6767,731289,37195,26.0
6768,731289,172994,26.0
6769,731289,309666,26.0
6770,731289,310278,28.0
6771,731289,289986,26.0
6772,731299,437782,18.0
6773,731299,161195,25.0
6774,731299,354569,21.0
6775,731299,448001,18.0
6776,731299,212426,18.0
6777,731299,447661,18.0
6778,731299,524018,
6779,731299,159688,25.0
6780,731299,448018,18.0
6781,731312,257841,19.0
6782,731312,301548,19.0
6783,731312,258321,19.0
6784,731312,329672,20.0
6785,731312,323767,19.0
6786,731312,156277,20.0
6787,731312,258374,19.0
6788,731314,330007,19.0
6789,731314,348900,19.0
6790,731314,241060,19.0
6791,731314,260029,23.0
6792,731314,304604,23.0
6793,731314,284690,19.0
6794,731316,597138,28.0
6795,731325,593038,25.0
6796,731325,593047,21.0
6797,731325,595008,25.0
6798,731283,441775,29.0
6799,731283,212731,30.0
6800,731331,275017,18.0
6801,731331,571262,18.0
6802,731283,596822,29.0
6803,731331,517850,17.0
6804,731283,491704,30.0
6805,731331,517851,18.0
6806,731283,595183,29.0
6807,731331,447715,18.0
6808,731325,221943,28.0
6809,731325,221754,27.0
6810,731325,398166,29.0
6811,731325,217285,27.0
6812,731325,79994,26.0
6813,731325,596904,30.0
6814,731324,595199,30.0
6815,731340,539425,23.0
6816,731336,342944,19.0
6817,731340,307683,19.0
6818,731336,342974,19.0
6819,731336,334226,19.0
6820,731340,108554,20.0
6821,731336,255360,19.0
6822,731340,394672,22.0
6823,731336,331175,20.0
6824,731343,257752,48.0
6825,731357,354569,21.0
6826,731357,524018,
6827,731357,437782,18.0
6828,731357,447661,18.0
6829,731357,159688,25.0
6830,731357,448001,18.0
6831,731357,212426,18.0
6832,731357,161195,25.0
6833,731357,448018,18.0
6834,731347,597210,24.0
6835,731347,297211,28.0
6836,731347,322441,27.0
6837,731347,108699,25.0
6838,731354,596772,41.0
6839,731347,108697,27.0
6840,731347,258580,26.0
6841,731347,212016,25.0
6842,731350,192006,20.0
6843,731350,186598,20.0
6844,731350,182510,21.0
6845,731350,78901,24.0
6846,731350,182518,23.0
6847,731381,481778,31.0
6848,731381,176481,33.0
6849,731381,594190,30.0
6850,731381,278390,35.0
6851,731381,595570,32.0
6852,731381,594167,31.0
6853,731381,594144,31.0
6854,731381,278394,36.0
6855,731381,230059,33.0
6856,731353,597085,33.0
6857,731265,253768,31.0
6858,731265,38519,29.0
6859,731265,210603,29.0
6860,731265,62872,28.0
6861,731265,38521,29.0
6862,731265,210600,29.0
6863,731265,21890,
6864,731387,66678,24.0
6865,731265,247075,29.0
6866,731387,56301,28.0
6867,731265,210598,29.0
6868,731375,212220,24.0
6869,731387,97363,29.0
6870,731375,289481,24.0
6871,731387,55028,28.0
6872,731265,320163,29.0
6873,731387,595691,29.0
6874,731387,595687,32.0
6875,731387,72914,30.0
6876,731387,595644,32.0
6877,731387,595685,32.0
6878,731375,177700,25.0
6879,731375,321169,24.0
6880,731375,547731,23.0
6881,731375,178953,24.0
6882,731265,321645,29.0
6883,731375,264271,25.0
6884,731375,264268,24.0
6885,731375,258799,24.0
6886,731366,67252,25.0
6887,731385,211144,23.0
6888,731385,116413,31.0
6889,731385,579903,22.0
6890,731385,596072,19.0
6891,731385,596068,19.0
6892,731366,69363,26.0
6893,731385,585795,19.0
6894,731385,482020,19.0
6895,731385,596007,19.0
6896,731385,596067,20.0
6897,731385,596064,19.0
6898,731322,335242,33.0
6899,731366,298846,34.0
6900,731366,67256,28.0
6901,731366,56628,27.0
6902,731366,175769,25.0
6903,731355,308946,26.0
6904,731389,6047,
6905,731389,32777,26.0
6906,731389,32776,26.0
6907,731389,298743,26.0
6908,731396,594015,27.0
6909,731396,256326,1.0
6910,731396,594910,27.0
6911,731396,593976,30.0
6912,731396,525796,25.0
6913,731396,594911,30.0
6914,731396,586882,22.0
6915,731397,587900,24.0
6916,731397,19757,
6917,731386,540924,24.0
6918,731386,326057,25.0
6919,731386,468156,33.0
6920,731386,535044,25.0
6921,731386,540908,25.0
6922,731386,540949,26.0
6923,731361,8256,
6924,731361,22341,
6925,731361,130971,24.0
6926,731410,517851,18.0
6927,731410,517850,17.0
6928,731402,73451,3.0
6929,731402,24283,
6930,731361,511569,24.0
6931,731410,449890,18.0
6932,731402,24427,
6933,731402,45604,26.0
6934,731402,57219,22.0
6935,731402,38356,21.0
6936,731402,73292,26.0
6937,731402,71273,22.0
6938,731361,99545,24.0
6939,731402,45013,22.0
6940,731361,7025,
6941,731410,571262,18.0
6942,731393,595010,28.0
6943,731402,71056,22.0
6944,731402,45406,3.0
6945,731402,64758,21.0
6946,731410,447715,18.0
6947,731388,393452,15.0
6948,731388,357187,23.0
6949,731388,551584,23.0
6950,731388,381508,24.0
6951,731388,566687,22.0
6952,731388,442986,20.0
6953,731388,353457,20.0
6954,731388,551585,23.0
6955,731361,130972,24.0
6956,731388,566407,19.0
6957,731411,595299,30.0
6958,731392,133269,23.0
6959,731392,271737,22.0
6960,731392,77543,21.0
6961,731392,510149,22.0
6962,731392,141446,21.0
6963,731419,460808,20.0
6964,731392,544679,22.0
6965,731392,357428,22.0
6966,731392,497321,23.0
6967,731392,309604,25.0
6968,731392,496600,25.0
6969,731392,597287,23.0
6970,731413,19265,
6971,731401,257841,19.0
6972,731401,329672,20.0
6973,731409,92333,28.0
6974,731401,301548,19.0
6975,731401,156277,20.0
6976,731401,323767,19.0
6977,731401,258321,19.0
6978,731401,258374,19.0
6979,731414,13524,
6980,731414,14186,
6981,731409,75021,28.0
6982,731414,3591,
6983,731414,14722,
6984,731414,14187,
6985,731414,19014,
6986,731409,377069,28.0
6987,731414,35102,24.0
6988,731414,13286,
6989,731414,13512,
6990,731426,342944,19.0
6991,731426,255360,19.0
6992,731426,342974,19.0
6993,731426,334226,19.0
6994,731426,328895,19.0
6995,731426,328896,19.0
6996,731426,331175,20.0
6997,731432,68087,24.0
6998,731409,161705,25.0
6999,731432,49427,24.0
7000,731432,471652,24.0
7001,731432,114610,24.0
7002,731432,135095,24.0
7003,731432,372764,24.0
7004,731423,343970,19.0
7005,731432,29607,24.0
7006,731433,118170,27.0
7007,731423,382928,19.0
7008,731423,380214,19.0
7009,731423,333255,19.0
7010,731433,70009,27.0
7011,731433,68059,27.0
7012,731438,122077,28.0
7013,731438,124935,27.0
7014,731438,156933,27.0
7015,731438,262111,58.0
7016,731438,254243,24.0
7017,731438,463336,24.0
7018,731438,179706,25.0
7019,731438,437574,26.0
7020,731438,358525,23.0
7021,731438,65978,27.0
7022,731438,10221,
7023,731435,366031,23.0
7024,731442,597289,28.0
7025,731456,539425,23.0
7026,731456,108554,20.0
7027,731435,436745,15.0
7028,731456,597208,19.0
7029,731380,597086,31.0
7030,731456,555612,19.0
7031,731456,307683,19.0
7032,731456,394672,22.0
7033,731435,334254,34.0
7034,731435,401148,22.0
7035,731470,198212,27.0
7036,731440,62537,26.0
7037,731440,320549,23.0
7038,731428,80006,27.0
7039,731470,596839,26.0
7040,731440,156678,26.0
7041,731440,131052,26.0
7042,731440,151017,26.0
7043,731440,589026,26.0
7044,731470,399425,27.0
7045,731440,201910,25.0
7046,731470,596828,27.0
7047,731470,479164,28.0
7048,731429,199609,27.0
7049,731470,498729,28.0
7050,731470,596764,27.0
7051,731429,291691,27.0
7052,731429,597296,27.0
7053,731429,162078,28.0
7054,731429,597315,31.0
7055,731431,150684,27.0
7056,731429,12737,
7057,731431,157149,26.0
7058,731431,64935,26.0
7059,731429,221513,27.0
7060,731475,9709,
7061,731429,412522,27.0
7062,731475,36336,22.0
7063,731431,157324,29.0
7064,731431,250015,23.0
7065,731455,239281,19.0
7066,731475,9710,
7067,731429,597298,
7068,731431,150699,27.0
7069,731455,459207,19.0
7070,731431,167022,29.0
7071,731455,297907,25.0
7072,731457,212220,24.0
7073,731455,241806,22.0
7074,731457,547731,23.0
7075,731455,242532,18.0
7076,731455,316017,23.0
7077,731457,289481,24.0
7078,731481,596924,44.0
7079,731457,177700,25.0
7080,731475,10000,
7081,731457,178953,24.0
7082,731457,321169,24.0
7083,731457,264271,25.0
7084,731457,264268,24.0
7085,731457,258799,24.0
7086,731469,58848,25.0
7087,731469,78179,28.0
7088,731469,38013,25.0
7089,731479,41946,21.0
7090,731479,75561,21.0
7091,731479,44989,21.0
7092,731479,39466,26.0
7093,731479,73399,22.0
7094,731479,58726,22.0
7095,731479,73848,21.0
7096,731479,73850,21.0
7097,731479,56399,21.0
7098,731427,596784,36.0
7099,731479,75576,22.0
7100,731479,34816,21.0
7101,731427,596798,31.0
7102,731479,47411,21.0
7103,731427,596810,23.0
7104,731427,596790,28.0
7105,731427,596827,26.0
7106,731427,596811,30.0
7107,731427,63717,32.0
7108,731468,293226,28.0
7109,731469,124219,27.0
7110,731469,255822,28.0
7111,731469,39436,30.0
7112,731498,595332,32.0
7113,731469,301296,27.0
7114,731427,570820,33.0
7115,731467,593819,27.0
7116,731468,304406,27.0
7117,731482,79024,29.0
7118,731511,548227,31.0
7119,731486,78901,24.0
7120,731486,182518,23.0
7121,731486,182510,21.0
7122,731483,261552,25.0
7123,731495,533937,17.0
7124,731495,491781,18.0
7125,731495,283389,19.0
7126,731495,533939,18.0
7127,731495,365958,18.0
7128,731495,583643,18.0
7129,731478,597321,30.0
7130,731490,584476,18.0
7131,731490,584021,18.0
7132,731490,455482,18.0
7133,731490,556528,18.0
7134,731490,583980,18.0
7135,731490,491641,18.0
7136,731452,252453,26.0
7137,731513,597345,24.0
7138,731513,170912,24.0
7139,731513,442525,24.0
7140,731513,597343,24.0
7141,731513,343707,24.0
7142,731493,596898,29.0
7143,731489,518190,26.0
7144,731474,593935,27.0
7145,731544,243311,23.0
7146,731491,592828,24.0
7147,731462,581025,27.0
7148,731535,592919,46.0
7149,731563,595261,28.0
7150,731563,520312,26.0
7151,731563,520315,28.0
7152,731563,323417,19.0
7153,731563,520314,28.0
7154,731510,330781,19.0
7155,731563,593105,32.0
7156,731563,597369,26.0
7157,731505,207352,47.0
7158,731566,593940,27.0
7159,731566,593852,27.0
7160,731566,597357,26.0
7161,731566,593782,26.0
7162,731569,425858,25.0
7163,731569,27749,
7164,731569,472450,26.0
7165,731566,597379,26.0
7166,731566,597378,26.0
7167,731569,463347,26.0
7168,731569,20804,
7169,731460,537402,28.0
7170,731566,597372,26.0
7171,731566,597366,26.0
7172,731586,495674,31.0
7173,731575,597371,25.0
7174,731549,80690,50.0
7175,731566,597387,26.0
7176,731582,261197,19.0
7177,731582,267725,19.0
7178,731582,256605,19.0
7179,731582,150971,24.0
7180,731582,261570,19.0
7181,731582,261569,20.0
7182,731565,259685,19.0
7183,731565,255523,20.0
7184,731565,254854,19.0
7185,731582,331268,20.0
7186,731565,283067,25.0
7187,731565,319825,19.0
7188,731565,234512,19.0
7189,731564,300409,24.0
7190,731564,320497,24.0
7191,731564,303941,23.0
7192,731564,258705,24.0
7193,731564,303945,22.0
7194,731564,216828,24.0
7195,731564,258685,24.0
7196,731564,327572,24.0
7197,731561,254094,25.0
7198,731561,225336,24.0
7199,731561,166117,18.0
7200,731561,166407,25.0
7201,731561,161326,24.0
7202,731561,205965,24.0
7203,731561,161316,18.0
7204,731561,409196,24.0
7205,731561,218731,18.0
7206,731561,211930,36.0
7207,731572,131681,20.0
7208,731572,131679,20.0
7209,731572,200450,26.0
7210,731572,98129,16.0
7211,731572,131699,21.0
7212,731591,365002,20.0
7213,731591,226620,21.0
7214,731591,226142,21.0
7215,731591,597393,20.0
7216,731591,88368,21.0
7217,731572,187740,23.0
7218,731572,131680,23.0
7219,731572,212953,17.0
7220,731591,597392,19.0
7221,731591,597394,18.0
7222,731604,213547,27.0
7223,731592,8794,25.0
7224,731592,320070,29.0
7225,731592,526468,25.0
7226,731592,298559,24.0
7227,731592,270016,32.0
7228,731592,8362,
7229,731592,432136,24.0
7230,731592,30630,25.0
7231,731592,35820,24.0
7232,731626,111131,20.0
7233,731626,91302,20.0
7234,731626,78202,20.0
7235,731626,111877,20.0
7236,731626,111797,21.0
7237,731626,89087,20.0
7238,731529,596867,29.0
7239,731529,596864,27.0
7240,731529,157109,26.0
7241,731529,595220,26.0
7242,731529,537746,29.0
7243,731529,596897,30.0
7244,731529,596871,28.0
7245,731529,596890,27.0
7246,731529,596888,27.0
7247,731590,596666,26.0
7248,731529,596893,28.0
7249,731626,105594,20.0
7250,731627,595590,52.0
7251,731626,84389,25.0
7252,731598,143261,27.0
7253,731598,159093,19.0
7254,731598,197723,20.0
7255,731598,333453,19.0
7256,731628,91339,20.0
7257,731628,111134,30.0
7258,731628,134980,20.0
7259,731598,197724,23.0
7260,731628,111416,20.0
7261,731598,246407,19.0
7262,731598,221187,19.0
7263,731628,111781,20.0
7264,731628,184272,21.0
7265,731628,111648,21.0
7266,731624,45604,26.0
7267,731624,73292,26.0
7268,731624,24283,
7269,731624,73451,3.0
7270,731624,24427,
7271,731624,71273,22.0
7272,731624,57219,22.0
7273,731624,90058,21.0
7274,731602,324020,24.0
7275,731602,307681,19.0
7276,731602,235952,19.0
7277,731602,154609,24.0
7278,731602,248681,24.0
7279,731602,317991,19.0
7280,731624,71199,21.0
7281,731602,243807,19.0
7282,731624,255604,21.0
7283,731602,185280,20.0
7284,731624,45013,22.0
7285,731634,75796,24.0
7286,731634,60209,18.0
7287,731634,60228,18.0
7288,731630,263282,20.0
7289,731634,82672,18.0
7290,731634,170678,24.0
7291,731634,328113,18.0
7292,731630,251735,19.0
7293,731630,255349,19.0
7294,731630,150339,58.0
7295,731630,294086,21.0
7296,731630,151043,24.0
7297,731602,154606,20.0
7298,731643,347221,22.0
7299,731651,34929,22.0
7300,731651,19720,
7301,731651,19695,23.0
7302,731651,19725,
7303,731651,11050,
7304,731651,19717,
7305,731651,7875,
7306,731651,7993,
7307,731651,40484,22.0
7308,731636,37195,26.0
7309,731635,579972,19.0
7310,731635,288236,25.0
7311,731636,310278,28.0
7312,731635,278421,30.0
7313,731635,113450,25.0
7314,731635,278478,24.0
7315,731635,275368,27.0
7316,731635,332357,17.0
7317,731635,137320,22.0
7318,731645,243772,26.0
7319,731645,405581,26.0
7320,731636,309666,26.0
7321,731645,33016,26.0
7322,731645,31872,23.0
7323,731645,20411,
7324,731636,289986,26.0
7325,731658,132410,18.0
7326,731658,160928,19.0
7327,731658,158153,24.0
7328,731658,444039,18.0
7329,731653,339215,19.0
7330,731653,333402,19.0
7331,731658,168446,25.0
7332,731653,288338,23.0
7333,731653,343146,19.0
7334,731658,178061,18.0
7335,731658,295768,19.0
7336,731658,178060,2.0
7337,731655,340353,22.0
7338,731655,565963,22.0
7339,731655,197262,24.0
7340,731662,96950,24.0
7341,731662,211362,23.0
7342,731662,22984,
7343,731662,550619,27.0
7344,731655,155692,25.0
7345,731655,508719,26.0
7346,731655,93517,25.0
7347,731655,107749,25.0
7348,731663,593765,26.0
7349,731663,168131,25.0
7350,731663,314395,26.0
7351,731663,595652,25.0
7352,731663,595672,24.0
7353,731663,595653,25.0
7354,731655,455711,26.0
7355,731663,595655,23.0
7356,731663,595040,27.0
7357,731709,570794,31.0
7358,731689,194380,24.0
7359,731689,195041,23.0
7360,731689,256842,20.0
7361,731689,574422,21.0
7362,731689,194452,20.0
7363,731689,345547,25.0
7364,731689,181222,20.0
7365,731689,71645,25.0
7366,731716,597463,38.0
7367,731689,181230,27.0
7368,731675,584003,36.0
7369,731713,584539,23.0
7370,731713,584445,18.0
7371,731689,185021,21.0
7372,731713,584503,18.0
7373,731713,453301,18.0
7374,731713,569622,24.0
7375,731713,584331,19.0
7376,731713,504618,18.0
7377,731713,541718,18.0
7378,731713,314231,18.0
7379,731713,584570,21.0
7380,731713,453306,18.0
7381,731724,246407,19.0
7382,731724,197724,23.0
7383,731724,197723,20.0
7384,731724,221187,19.0
7385,731724,82412,25.0
7386,731724,159093,19.0
7387,731724,333453,19.0
7388,731718,235952,19.0
7389,731718,185280,20.0
7390,731718,317991,19.0
7391,731718,307681,19.0
7392,731718,243807,19.0
7393,731714,74488,25.0
7394,731714,76692,21.0
7395,731714,119119,21.0
7396,731714,73706,31.0
7397,731714,73391,21.0
7398,731714,78914,21.0
7399,731747,278218,29.0
7400,731701,79995,28.0
7401,731701,109153,27.0
7402,731701,93542,25.0
7403,731701,67064,25.0
7404,731701,69049,25.0
7405,731701,74482,27.0
7406,731701,232503,25.0
7407,731769,98528,21.0
7408,731769,73739,21.0
7409,731769,73703,21.0
7410,731769,150025,21.0
7411,731769,73702,21.0
7412,731769,220039,21.0
7413,731770,108554,20.0
7414,731769,73707,21.0
7415,731770,597208,19.0
7416,731769,74685,22.0
7417,731701,82531,29.0
7418,731770,391568,21.0
7419,731701,97178,28.0
7420,731770,539425,23.0
7421,731769,243493,19.0
7422,731769,74677,21.0
7423,731770,555612,19.0
7424,731770,307683,19.0
7425,731701,93185,25.0
7426,731769,74427,25.0
7427,731775,495669,26.0
7428,731754,232295,26.0
7429,731768,75351,52.0
7430,731754,137830,19.0
7431,731754,81447,24.0
7432,731754,206640,20.0
7433,731770,394672,22.0
7434,731769,74428,22.0
7435,731769,72557,25.0
7436,731789,328830,19.0
7437,731789,255340,19.0
7438,731789,328832,19.0
7439,731789,249646,19.0
7440,731720,597207,24.0
7441,731789,131329,19.0
7442,731789,230186,28.0
7443,731789,128059,22.0
7444,731789,245868,19.0
7445,731789,241727,20.0
7446,731789,328880,20.0
7447,731789,281072,19.0
7448,731771,327135,27.0
7449,731771,123787,26.0
7450,731771,597460,28.0
7451,731771,327163,25.0
7452,731754,75798,25.0
7453,731754,443834,19.0
7454,731754,63880,25.0
7455,731754,328069,22.0
7456,731754,322594,25.0
7457,731754,170791,21.0
7458,731754,321701,23.0
7459,731802,275998,18.0
7460,731806,584471,18.0
7461,731806,588669,18.0
7462,731806,453583,18.0
7463,731806,584021,18.0
7464,731806,453214,18.0
7465,731806,453350,18.0
7466,731806,455482,18.0
7467,731806,584025,22.0
7468,731800,597144,23.0
7469,731800,597312,23.0
7470,731800,597211,24.0
7471,731800,597185,24.0
7472,731800,597101,23.0
7473,731800,597112,23.0
7474,731800,597178,23.0
7475,731800,597104,23.0
7476,731800,8166,
7477,731800,597106,23.0
7478,731800,597140,23.0
7479,731800,597114,24.0
7480,731810,518756,49.0
7481,731820,69568,22.0
7482,731820,81536,22.0
7483,731820,45615,21.0
7484,731820,71740,21.0
7485,731820,74081,21.0
7486,731820,73016,23.0
7487,731820,72881,21.0
7488,731847,70607,21.0
7489,731847,78087,20.0
7490,731847,76702,21.0
7491,731847,278003,19.0
7492,731847,79784,21.0
7493,731856,587704,22.0
7494,731856,585751,22.0
7495,731856,585712,18.0
7496,731856,585740,19.0
7497,731827,218583,23.0
7498,731827,333929,20.0
7499,731807,287651,27.0
7500,731853,377997,19.0
7501,731827,192650,24.0
7502,731853,374148,20.0
7503,731853,494977,19.0
7504,731853,333926,19.0
7505,731864,90880,21.0
7506,731814,37209,26.0
7507,731864,185762,21.0
7508,731864,350772,20.0
7509,731864,182556,21.0
7510,731863,435771,48.0
7511,731853,83727,21.0
7512,731880,539425,23.0
7513,731867,191242,20.0
7514,731880,108554,20.0
7515,731827,107568,24.0
7516,731827,377999,19.0
7517,731880,307683,19.0
7518,731880,597208,19.0
7519,731827,351102,23.0
7520,731880,555612,19.0
7521,731864,182814,23.0
7522,731864,75452,21.0
7523,731880,394672,22.0
7524,731867,333979,21.0
7525,731880,391568,21.0
7526,731867,186485,23.0
7527,731867,182633,22.0
7528,731853,107569,25.0
7529,731867,315945,20.0
7530,731867,187401,20.0
7531,731867,186498,21.0
7532,731827,597616,19.0
7533,731867,182813,23.0
7534,731867,191292,23.0
7535,731803,386934,39.0
7536,731864,182634,20.0
7537,731849,409651,40.0
7538,731812,135040,43.0
7539,731884,333927,19.0
7540,731884,345747,22.0
7541,731884,589548,19.0
7542,731884,589545,18.0
7543,731884,331536,20.0
7544,731889,347221,22.0
7545,731884,333912,19.0
7546,731884,325134,19.0
7547,731888,546390,24.0
7548,731888,333859,22.0
7549,731888,198067,20.0
7550,731888,66944,24.0
7551,731890,594048,19.0
7552,731904,321645,29.0
7553,731904,210600,29.0
7554,731890,594798,18.0
7555,731888,333860,23.0
7556,731904,38519,29.0
7557,731904,210598,29.0
7558,731904,253768,31.0
7559,731888,345746,19.0
7560,731904,210603,29.0
7561,731904,320163,29.0
7562,731904,38521,29.0
7563,731888,42920,23.0
7564,731890,333922,19.0
7565,731904,247075,29.0
7566,731888,332457,22.0
7567,731904,62872,28.0
7568,731890,595435,19.0
7569,731890,331537,20.0
7570,731902,72826,21.0
7571,731902,65024,21.0
7572,731911,60661,24.0
7573,731902,7549,
7574,731911,29101,25.0
7575,731911,27730,
7576,731813,259071,32.0
7577,731911,24858,
7578,731902,21592,
7579,731910,594019,27.0
7580,731906,241060,19.0
7581,731910,525796,25.0
7582,731906,274004,20.0
7583,731906,304604,23.0
7584,731910,594910,27.0
7585,731893,335736,20.0
7586,731906,260029,23.0
7587,731906,348900,19.0
7588,731906,330007,19.0
7589,731910,256326,1.0
7590,731910,586882,22.0
7591,731910,9486,
7592,731910,594914,27.0
7593,731910,594911,30.0
7594,731910,593976,30.0
7595,731910,594015,27.0
7596,731902,21902,
7597,731902,45391,25.0
7598,731902,23945,
7599,731936,597637,34.0
7600,731855,167040,29.0
7601,731855,134371,25.0
7602,731855,22092,
7603,731855,62745,27.0
7604,731855,63986,28.0
7605,731941,87481,23.0
7606,731941,341083,20.0
7607,731941,186614,20.0
7608,731941,347209,21.0
7609,731941,187341,21.0
7610,731946,594294,18.0
7611,731946,597648,19.0
7612,731946,596492,28.0
7613,731933,89030,22.0
7614,731946,596553,18.0
7615,731938,195041,23.0
7616,731938,71645,25.0
7617,731938,256842,20.0
7618,731938,185021,21.0
7619,731938,181222,20.0
7620,731938,574422,21.0
7621,731938,194452,20.0
7622,731938,345547,25.0
7623,731938,181230,27.0
7624,731933,45706,22.0
7625,731951,186635,20.0
7626,731951,181350,20.0
7627,731951,194408,20.0
7628,731951,194399,23.0
7629,731951,281828,20.0
7630,731931,339215,19.0
7631,731931,288338,23.0
7632,731931,343146,19.0
7633,731932,192692,22.0
7634,731932,75559,22.0
7635,731951,281823,21.0
7636,731932,75560,21.0
7637,731932,73531,21.0
7638,731931,333402,19.0
7639,731932,67274,21.0
7640,731961,42017,26.0
7641,731961,597674,28.0
7642,731961,49968,26.0
7643,731961,49959,28.0
7644,731961,42021,27.0
7645,731961,157055,27.0
7646,731965,328664,19.0
7647,731965,431566,19.0
7648,731961,42024,3.0
7649,731965,353407,19.0
7650,731965,389381,19.0
7651,731965,379221,21.0
7652,731965,345069,26.0
7653,731960,212016,25.0
7654,731965,578222,19.0
7655,731960,397715,29.0
7656,731978,482020,19.0
7657,731978,596007,19.0
7658,731960,297211,28.0
7659,731965,374680,19.0
7660,731978,596068,19.0
7661,731978,369926,19.0
7662,731978,116413,31.0
7663,731978,596067,20.0
7664,731960,258580,26.0
7665,731978,331480,24.0
7666,731978,585795,19.0
7667,731978,596072,19.0
7668,731960,597210,24.0
7669,731978,211144,23.0
7670,731978,115580,19.0
7671,731978,399829,19.0
7672,731978,596064,19.0
7673,731979,219952,20.0
7674,731979,197966,24.0
7675,731979,318738,19.0
7676,731979,309551,24.0
7677,731960,108699,25.0
7678,731979,331340,20.0
7679,731967,338604,22.0
7680,731967,328629,19.0
7681,731979,369435,19.0
7682,731967,582794,19.0
7683,731967,328632,19.0
7684,731967,236268,21.0
7685,731979,258673,23.0
7686,731979,258694,19.0
7687,731967,391829,19.0
7688,731967,345976,19.0
7689,731979,258672,19.0
7690,731967,225029,21.0
7691,731963,458979,26.0
7692,731968,57039,27.0
7693,731987,30638,26.0
7694,731987,322732,29.0
7695,731987,448896,28.0
7696,731987,414646,32.0
7697,731987,414647,29.0
7698,731987,459523,30.0
7699,731987,483452,30.0
7700,731987,322736,30.0
7701,731987,582385,27.0
7702,731987,326858,27.0
7703,731988,81374,21.0
7704,731988,205140,20.0
7705,731988,87205,21.0
7706,731988,73910,22.0
7707,731984,342061,20.0
